"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A520","2020-02-21 11:00:00","48.000","236.000","1.800","23.100","0.620","1021.200","","0.000","-99.000","-99.000","-99.000","23.100","","14.300",""
"C0X130","2020-02-21 11:00:00","27.000","7.000","2.000","21.400","0.750","1023.900","","0.000","-99.000","-99.000","-99.000","21.400","","16.200",""
"C0V400","2020-02-21 11:00:00","56.000","341.000","2.700","22.500","0.670","1020.100","","0.000","-99.000","-99.000","-99.000","22.500","","15.100",""
"C0UA40","2020-02-21 11:00:00","1121.000","201.000","4.500","14.000","0.870","901.300","","0.000","10.900","230.000","","14.800","","10.400",""
"C0G720","2020-02-21 11:00:00","50.000","326.000","2.400","20.600","0.720","1021.200","","0.000","-99.000","-99.000","-99.000","20.800","","14.800",""
"C0G890","2020-02-21 11:00:00","24.000","358.000","5.400","19.000","0.970","1024.800","","0.000","-99.000","-99.000","-99.000","20.000","","16.200",""
"C0I540","2020-02-21 11:00:00","3344.000","-99.000","-99.000","3.100","0.540","688.500","","-99.000","-99.000","-99.000","-99.000","3.100","","-1.700",""
"C0K390","2020-02-21 11:00:00","31.000","360.000","2.400","20.700","0.730","1024.000","","0.000","-99.000","-99.000","-99.000","21.000","","14.300",""
"C0T9A0","2020-02-21 11:00:00","498.000","159.000","0.300","18.200","0.710","972.000","","0.000","-99.000","-99.000","-99.000","18.200","","14.300",""
"C0AH40","2020-02-21 11:00:00","426.000","155.000","3.000","20.500","0.730","976.600","","0.000","-99.000","-99.000","-99.000","21.000","","16.400",""
"C0X280","2020-02-21 11:00:00","22.000","22.000","4.200","20.700","0.720","1025.300","","0.000","-99.000","-99.000","-99.000","20.700","","15.400",""
"C0V620","2020-02-21 11:00:00","18.000","300.000","1.900","22.000","0.660","1025.300","","0.000","-99.000","-99.000","-99.000","22.000","","15.500",""
"C0H960","2020-02-21 11:00:00","120.000","28.000","1.100","21.100","0.700","1012.200","","0.000","-99.000","-99.000","-99.000","21.200","","14.400",""
"C0M530","2020-02-21 11:00:00","1385.000","212.000","1.100","17.300","0.600","878.800","","0.000","-99.000","-99.000","-99.000","17.300","","8.200",""
"C0R170","2020-02-21 11:00:00","26.000","338.000","0.700","24.800","0.480","1024.200","","0.000","-99.000","-99.000","-99.000","24.800","","14.900",""
"C0I420","2020-02-21 11:00:00","305.000","206.000","2.300","21.700","0.620","991.000","","0.000","-99.000","-99.000","-99.000","21.700","","12.800",""
"C0A640","2020-02-21 11:00:00","241.000","206.000","2.300","22.000","0.590","1001.200","","0.000","8.200","224.000","","22.000","","16.300",""
"C0A930","2020-02-21 11:00:00","216.000","116.000","2.100","20.900","0.800","1000.300","","0.500","-99.000","-99.000","-99.000","20.900","","15.500",""
"C0AC40","2020-02-21 11:00:00","1079.000","113.000","3.200","14.300","0.990","904.200","","0.000","13.200","122.000","","14.300","","10.200",""
"C0AI00","2020-02-21 11:00:00","188.000","111.000","0.500","26.600","0.570","1005.500","","0.000","6.000","128.000","","26.600","","16.100",""
"C0T9M0","2020-02-21 11:00:00","92.000","313.000","1.200","20.600","0.760","1020.300","","0.500","-99.000","-99.000","-99.000","20.600","","16.500",""
"C0S960","2020-02-21 11:00:00","32.000","13.000","3.700","22.000","0.700","1024.800","","0.000","-99.000","-99.000","-99.000","23.400","","18.900",""
"C0K430","2020-02-21 11:00:00","30.000","330.000","2.300","20.000","0.850","1025.200","","0.000","-99.000","-99.000","-99.000","20.100","","14.300",""
"C0Z170","2020-02-21 11:00:00","199.000","72.000","3.100","21.800","0.630","1007.600","","0.000","-99.000","-99.000","-99.000","21.800","","14.200",""
"C0Z100","2020-02-21 11:00:00","36.000","219.000","1.200","22.100","0.660","1026.500","","0.000","-99.000","-99.000","-99.000","22.200","","14.700",""
"C0U710","2020-02-21 11:00:00","1942.000","253.000","0.600","11.100","0.730","817.200","","0.500","-99.000","-99.000","-99.000","11.100","","5.500",""
"C0SA30","2020-02-21 11:00:00","92.000","333.000","1.300","21.700","0.630","1019.300","","0.000","-99.000","-99.000","-99.000","21.700","","17.800",""
"C0V500","2020-02-21 11:00:00","6.000","340.000","0.900","23.600","0.590","1024.800","","0.000","-99.000","-99.000","-99.000","23.600","","18.500",""
"CM0160","2020-02-21 11:00:00","159.000","12.000","1.500","21.800","0.590","1010.000","","0.000","-99.000","-99.000","-99.000","22.200","","13.000",""
"C0V350","2020-02-21 11:00:00","36.000","111.000","0.800","26.300","0.530","1024.000","","0.000","-99.000","-99.000","-99.000","26.300","","13.800",""
"C0W120","2020-02-21 11:00:00","58.000","-99.000","-99.000","18.900","0.790","1021.800","","0.000","-99.000","-99.000","-99.000","18.900","","17.100",""
"C0R470","2020-02-21 11:00:00","103.000","210.000","0.400","23.600","0.500","1015.600","","0.000","-99.000","-99.000","-99.000","23.800","","15.200",""
"C0M770","2020-02-21 11:00:00","164.000","321.000","1.400","20.300","0.730","1007.700","","0.000","-99.000","-99.000","-99.000","20.500","","14.400",""
"C0S930","2020-02-21 11:00:00","248.000","98.000","2.900","20.800","0.620","1000.700","","0.000","-99.000","-99.000","-99.000","21.600","","15.400",""
"C0F9Y0","2020-02-21 11:00:00","3313.000","266.000","0.800","7.400","0.450","692.000","","0.000","-99.000","-99.000","-99.000","7.900","","1.300",""
"C0E790","2020-02-21 11:00:00","344.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0O810","2020-02-21 11:00:00","161.000","178.000","1.400","24.100","0.730","1009.300","","0.000","-99.000","-99.000","-99.000","24.100","","13.500",""
"C0R520","2020-02-21 11:00:00","18.000","323.000","1.700","23.900","0.620","1025.100","","0.000","-99.000","-99.000","-99.000","23.900","","15.800",""
"C0G880","2020-02-21 11:00:00","92.000","286.000","1.500","21.700","0.700","1016.500","","0.000","-99.000","-99.000","-99.000","21.700","","15.300",""
"C0R260","2020-02-21 11:00:00","76.000","297.000","0.900","25.600","0.470","1017.800","","0.000","-99.000","-99.000","-99.000","25.600","","15.800",""
"C0U950","2020-02-21 11:00:00","1012.000","130.000","13.100","12.400","1.000","914.200","","1.500","-99.000","-99.000","-99.000","12.800","","10.900",""
"C0O860","2020-02-21 11:00:00","38.000","345.000","1.700","21.000","0.920","1022.200","","0.000","-99.000","-99.000","-99.000","21.000","","14.800",""
"C0R320","2020-02-21 11:00:00","7.000","64.000","8.100","25.400","0.580","1025.900","","0.000","14.700","70.000","","25.400","","20.300",""
"C0S980","2020-02-21 11:00:00","901.000","314.000","0.900","17.700","0.890","926.400","","0.000","-99.000","-99.000","-99.000","18.300","","12.500",""
"C0T9H0","2020-02-21 11:00:00","725.000","0.000","0.100","18.000","0.990","947.500","","0.000","-99.000","-99.000","-99.000","18.000","","12.900",""
"C0R270","2020-02-21 11:00:00","51.000","324.000","2.200","25.200","0.540","1020.100","","0.000","-99.000","-99.000","-99.000","25.200","","17.600",""
"C0O980","2020-02-21 11:00:00","18.000","12.000","1.400","23.400","0.660","1026.600","","0.000","-99.000","-99.000","-99.000","23.400","","14.300",""
"C0T9I0","2020-02-21 11:00:00","152.000","225.000","1.400","20.200","0.700","1012.500","","0.500","-99.000","-99.000","-99.000","20.200","","15.500",""
"C0V760","2020-02-21 11:00:00","30.000","341.000","2.100","23.000","0.610","1024.100","","0.000","-99.000","-99.000","-99.000","23.000","","16.100",""
"C0AG90","2020-02-21 11:00:00","25.000","293.000","1.400","23.100","0.610","1024.100","","0.000","-99.000","-99.000","-99.000","23.100","","15.200",""
"C0R570","2020-02-21 11:00:00","37.000","78.000","1.100","24.100","0.540","1021.400","","0.000","-99.000","-99.000","-99.000","24.100","","15.300",""
"C0O900","2020-02-21 11:00:00","9.000","357.000","2.900","20.900","0.990","1026.600","","0.000","-99.000","-99.000","-99.000","20.900","","15.600",""
"C0AD00","2020-02-21 11:00:00","86.000","43.000","1.700","23.000","0.720","1016.600","","0.500","-99.000","-99.000","-99.000","23.000","","17.400",""
"C0V700","2020-02-21 11:00:00","24.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AH00","2020-02-21 11:00:00","38.000","338.000","1.600","23.600","0.570","1022.100","","0.000","-99.000","-99.000","-99.000","23.700","","16.100",""
"C0X080","2020-02-21 11:00:00","2.000","6.000","3.300","23.000","0.640","1027.200","","0.000","-99.000","-99.000","-99.000","23.100","","13.600",""
"C0G910","2020-02-21 11:00:00","42.000","329.000","4.200","20.500","0.750","1023.500","","0.000","-99.000","-99.000","-99.000","20.500","","15.200",""
"C0I480","2020-02-21 11:00:00","2165.000","331.000","0.600","13.100","0.500","797.100","","0.000","-99.000","-99.000","-99.000","13.100","","3.500",""
"C0A860","2020-02-21 11:00:00","362.000","169.000","1.400","20.900","1.000","985.000","","0.500","-99.000","-99.000","-99.000","20.900","","14.400",""
"C0U940","2020-02-21 11:00:00","25.000","152.000","1.700","24.800","0.520","1026.100","","0.000","-99.000","-99.000","-99.000","24.800","","14.300",""
"C0S970","2020-02-21 11:00:00","19.000","72.000","6.200","22.900","0.680","1026.200","","0.000","-99.000","-99.000","-99.000","23.200","","20.400",""
"C0V260","2020-02-21 11:00:00","126.000","192.000","2.100","24.400","0.530","1012.100","","0.000","-99.000","-99.000","-99.000","24.400","","12.600",""
"C0H990","2020-02-21 11:00:00","3076.000","196.000","3.500","7.500","0.460","712.200","","0.000","-99.000","-99.000","-99.000","7.500","","-0.800",""
"C0F9K0","2020-02-21 11:00:00","30.000","9.000","3.500","18.300","0.870","1023.100","","0.000","-99.000","-99.000","-99.000","19.100","","15.500",""
"C0AH90","2020-02-21 11:00:00","660.000","92.000","0.900","17.400","0.780","954.800","","0.500","-99.000","-99.000","-99.000","17.800","","9.300",""
"C0W150","2020-02-21 11:00:00","42.000","74.000","1.100","18.200","0.470","1025.600","","0.000","-99.000","-99.000","-99.000","18.200","","14.200",""
"C0F000","2020-02-21 11:00:00","273.000","358.000","2.400","18.900","0.980","993.800","","0.000","-99.000","-99.000","-99.000","18.900","","14.600",""
"C0K410","2020-02-21 11:00:00","20.000","316.000","2.100","20.600","0.720","1024.400","","0.000","-99.000","-99.000","-99.000","20.600","","14.700",""
"C0R140","2020-02-21 11:00:00","740.000","343.000","1.800","19.000","0.650","944.900","","0.000","-99.000","-99.000","-99.000","19.000","","12.400",""
"C0V800","2020-02-21 11:00:00","256.000","132.000","1.000","23.800","0.540","995.300","","0.000","-99.000","-99.000","-99.000","23.800","","14.700",""
"C0S830","2020-02-21 11:00:00","288.000","93.000","0.900","25.100","0.600","997.300","","0.000","-99.000","-99.000","-99.000","25.100","","17.100",""
"C0S920","2020-02-21 11:00:00","98.000","152.000","1.600","22.700","0.690","1012.500","","0.000","9.700","139.000","","23.600","","15.900",""
"C0V640","2020-02-21 11:00:00","35.000","354.000","2.600","22.000","0.690","1023.400","","0.000","-99.000","-99.000","-99.000","22.000","","15.800",""
"C0AH80","2020-02-21 11:00:00","68.000","107.000","4.300","23.100","0.600","1018.000","","0.000","9.900","84.000","","23.100","","15.400",""
"C0K250","2020-02-21 11:00:00","12.000","5.000","1.400","21.500","0.750","1026.500","","0.000","-99.000","-99.000","-99.000","22.300","","12.500",""
"C0R840","2020-02-21 11:00:00","536.000","46.000","5.300","18.800","-99.000","965.900","","0.000","-99.000","-99.000","-99.000","20.000","","15.400",""
"C0I410","2020-02-21 11:00:00","180.000","337.000","0.700","21.200","0.660","1005.800","","0.000","-99.000","-99.000","-99.000","22.600","","13.500",""
"C0M410","2020-02-21 11:00:00","245.000","158.000","1.600","24.900","0.480","994.400","","0.000","-99.000","-99.000","-99.000","24.900","","12.700",""
"C0F9Z0","2020-02-21 11:00:00","3193.000","14.000","1.100","7.300","0.560","702.000","","0.000","-99.000","-99.000","-99.000","7.300","","1.600",""
"C0G810","2020-02-21 11:00:00","26.000","337.000","2.300","22.000","0.720","1024.100","","0.000","-99.000","-99.000","-99.000","22.100","","15.800",""
"C0U650","2020-02-21 11:00:00","442.000","89.000","2.100","20.100","0.690","977.400","","0.000","-99.000","-99.000","-99.000","21.800","","13.900",""
"C0D660","2020-02-21 11:00:00","65.000","309.000","1.200","19.300","0.810","1020.100","","0.000","-99.000","-99.000","-99.000","19.300","","14.800",""
"C0E540","2020-02-21 11:00:00","32.000","10.000","2.700","18.900","0.840","1024.700","","0.000","-99.000","-99.000","-99.000","19.100","","12.500",""
"C0W170","2020-02-21 11:00:00","42.000","20.000","4.500","13.600","0.730","1023.700","","0.000","-99.000","-99.000","-99.000","13.600","","11.500",""
"C0Z150","2020-02-21 11:00:00","27.000","209.000","3.000","20.900","0.700","1026.500","","0.000","-99.000","-99.000","-99.000","20.900","","15.800",""
"C0S840","2020-02-21 11:00:00","22.000","51.000","4.500","23.200","0.740","1027.700","","0.500","-99.000","-99.000","-99.000","24.200","","19.600",""
"C0H9A0","2020-02-21 11:00:00","1595.000","104.000","1.800","17.400","0.480","855.600","","0.000","-99.000","-99.000","-99.000","18.900","","6.700",""
"C0Z300","2020-02-21 11:00:00","182.000","359.000","1.400","21.200","0.780","1009.300","","0.000","-99.000","-99.000","-99.000","21.200","","13.500",""
"C0G730","2020-02-21 11:00:00","27.000","351.000","5.400","19.200","0.910","1025.400","","0.000","-99.000","-99.000","-99.000","20.300","","14.400",""
"C0V730","2020-02-21 11:00:00","33.000","339.000","1.700","23.800","0.540","1023.800","","0.000","-99.000","-99.000","-99.000","23.800","","17.000",""
"C0SA00","2020-02-21 11:00:00","466.000","109.000","2.800","19.300","0.790","974.700","","0.000","-99.000","-99.000","-99.000","22.400","","14.000",""
"C0S900","2020-02-21 11:00:00","27.000","104.000","4.600","24.000","0.630","1025.600","","0.000","-99.000","-99.000","-99.000","24.000","","21.000",""
"C0C480","2020-02-21 11:00:00","105.000","271.000","0.500","21.900","0.670","1014.500","","0.000","-99.000","-99.000","-99.000","21.900","","14.600",""
"C0V720","2020-02-21 11:00:00","15.000","62.000","1.500","25.200","0.450","1025.200","","0.000","-99.000","-99.000","-99.000","25.200","","17.300",""
"C0UA60","2020-02-21 11:00:00","566.000","183.000","3.300","17.200","0.850","963.100","","1.000","9.800","180.000","","19.100","","13.400",""
"C0A980","2020-02-21 11:00:00","11.000","122.000","2.100","25.200","0.450","1026.000","","0.000","-99.000","-99.000","-99.000","25.200","","17.600",""
"C0C670","2020-02-21 11:00:00","250.000","242.000","0.300","20.400","0.660","998.200","","0.000","-99.000","-99.000","-99.000","20.400","","12.900",""
"C0K550","2020-02-21 11:00:00","15.000","336.000","2.500","20.800","0.710","1026.200","","0.000","-99.000","-99.000","-99.000","21.100","","14.700",""
"C0R350","2020-02-21 11:00:00","35.000","59.000","4.800","25.000","0.610","1023.100","","0.000","11.800","55.000","","25.000","","20.500",""
"C0T9F0","2020-02-21 11:00:00","251.000","0.000","0.200","21.400","0.650","1000.000","","0.000","-99.000","-99.000","-99.000","21.400","","16.000",""
"C0D390","2020-02-21 11:00:00","146.000","0.000","0.000","20.900","0.670","1008.600","","0.000","-99.000","-99.000","-99.000","20.900","","11.100",""
"C0E430","2020-02-21 11:00:00","258.000","343.000","1.200","18.900","0.750","1000.900","","0.000","-99.000","-99.000","-99.000","19.300","","12.500",""
"C0O990","2020-02-21 11:00:00","18.000","14.000","2.100","21.700","0.760","1025.100","","0.000","-99.000","-99.000","-99.000","21.700","","15.200",""
"CM0010","2020-02-21 11:00:00","68.000","249.000","1.200","23.300","0.550","1019.300","","0.000","-99.000","-99.000","-99.000","23.300","","15.800",""
"C0K500","2020-02-21 11:00:00","12.000","352.000","3.700","20.300","0.790","1025.200","","0.000","-99.000","-99.000","-99.000","20.500","","14.300",""
"C0X260","2020-02-21 11:00:00","39.000","346.000","2.800","20.300","0.780","1023.400","","0.000","-99.000","-99.000","-99.000","20.600","","15.100",""
"C0ACA0","2020-02-21 11:00:00","25.000","0.000","0.200","24.100","0.530","1022.500","","0.000","-99.000","-99.000","-99.000","24.100","","16.400",""
"C0X180","2020-02-21 11:00:00","62.000","356.000","1.000","21.000","0.890","1019.800","","0.000","-99.000","-99.000","-99.000","21.000","","14.200",""
"C0F930","2020-02-21 11:00:00","100.000","347.000","1.100","20.100","0.840","1015.700","","0.000","-99.000","-99.000","-99.000","20.200","","14.400",""
"C0I010","2020-02-21 11:00:00","1562.000","173.000","1.300","17.900","0.460","857.900","","0.000","-99.000","-99.000","-99.000","17.900","","9.300",""
"C0V770","2020-02-21 11:00:00","26.000","322.000","0.900","23.300","0.560","1024.100","","0.000","-99.000","-99.000","-99.000","23.300","","15.500",""
"C0E730","2020-02-21 11:00:00","26.000","2.000","1.600","18.800","0.820","1023.300","","0.000","-99.000","-99.000","-99.000","20.800","","13.400",""
"C0V810","2020-02-21 11:00:00","32.000","318.000","2.800","22.000","0.930","1022.500","","0.000","-99.000","-99.000","-99.000","22.000","","16.600",""
"C0A9C0","2020-02-21 11:00:00","35.000","95.000","3.100","24.000","0.570","1023.200","","0.000","10.100","145.000","","24.000","","19.400",""
"C0X310","2020-02-21 11:00:00","9.000","2.000","6.300","20.400","0.740","1027.400","","0.000","-99.000","-99.000","-99.000","20.400","","16.600",""
